ANG,BTSW,DRC,LES,MAL,MOZ,NAM,STAF,SWA,TAN,ZAM,ZIM
1477.823245,295.883569,1361.99909,66.75706577,265.4787761,1917.739257,167.3445981,28845.134,67.0153136,933.5659294,1710.597205,1001.777227
1460.482424,305.771713,1346.017353,65.9737364,262.3636403,1897.111136,165.3809717,29012.121,66.22895395,922.6114394,1767.763717,1035.255657
1416.552366,331.6329947,1305.530307,63.98930305,254.4719672,1895.141005,160.4064541,29001.342,64.23684387,894.8600793,1917.276028,1122.814568
1431.773742,355.2124135,1319.55871,64.67689163,257.2063621,2012.480594,162.1300804,29091.38,64.92709237,904.4756799,2053.596162,1202.647742
1537.167366,372.7068094,1416.692125,69.43779188,276.1394586,2112.455818,174.0645615,30331.484,69.70641003,971.0546137,2154.73684,1261.878768
1569.729593,359.7761685,1446.702293,70.90871117,281.9889945,2110.6711,177.7518176,29429.414,71.18301953,991.6247229,2079.980684,1218.099314
1458.748353,305.771713,1344.41919,65.89540399,262.0521288,2073.074605,165.1846104,27612.064,66.15031851,921.5159978,1767.763717,1035.255657
1305.571098,276.1072811,1203.247177,58.97599455,234.5350963,1999.827304,147.8392436,25580.622,59.20414153,824.7513358,1596.264182,934.8203661
1175.32225,283.7135427,1083.206561,53.09232007,211.1369634,1894.782428,133.0902259,24126.476,53.29770622,742.4709364,1640.238405,960.5729947
1089.196147,276.1072811,1003.830577,49.20178314,195.6651182,1850.3738,123.3375453,22862.621,49.39211885,688.063621,1596.264182,934.8203661
1070.121255,287.5166735,986.2506772,48.34012136,192.238471,1817.241157,121.1775576,22503.044,48.52712376,676.0136894,1662.225516,973.4493089
1054.899879,276.1072811,972.2222741,47.65253277,189.5040762,1800.615034,119.4539313,22209.855,47.83687526,666.3980889,1596.264182,934.8203661
1041.412574,282.9529281,959.7920339,47.04327659,187.0811928,1792.4256,117.9266663,22493.947,47.22526219,657.8779299,1635.841049,957.9977711
1064.340981,286.756059,980.9234312,48.07901156,191.2000924,1790.455468,120.5230154,23269.08,48.26500387,672.3621926,1657.828161,970.8740853
1140.833295,292.0804383,1051.420672,51.53436552,204.9413066,1778.754315,129.1847925,24774.441,51.73372477,720.6836803,1688.610094,988.9009123
1313.085442,317.1811054,1210.172586,59.31543674,235.8849863,1802.494135,148.690147,26135.636,59.54489684,829.498274,1833.72505,1073.8846
1406.918577,368.9036786,1296.651564,63.55412007,252.7413363,1904.87207,159.3155505,27454.023,63.79997741,888.7742517,2132.749729,1249.002455
1508.458685,359.7761685,1390.233482,68.14094713,270.9821805,1939.138187,170.8136702,28577.729,68.40454847,952.9188544,2079.980684,1218.099314
1535.240608,340.7605145,1414.916377,69.35075528,275.7933324,1938.738141,173.8463807,28666.704,69.61903673,969.8374481,1970.045129,1153.717742
1533.31385,343.0423872,1413.140628,69.26371869,275.4472062,1963.957777,173.6282,28868.676,69.53166344,968.6202826,1983.237362,1161.443511
1541.020882,344.5636453,1420.243623,69.61186509,276.8317111,1946.437297,174.5009229,28936.939,69.88115663,973.488945,1992.03224,1166.594056
1537.167366,344.5636453,1416.692125,69.43779188,276.1394586,1929.225786,174.0645615,28631.742,69.70641003,971.0546137,1992.03224,1166.594056
1493.044621,316.4204715,1376.027494,67.44465436,268.2131709,1929.225786,169.0682245,28107.879,67.70556211,943.18153,1829.327583,1071.309311
1477.823245,305.771713,1361.99909,66.75706577,265.4787761,1943.758176,167.3445981,27747.313,67.0153136,933.5659294,1767.763717,1035.255657
1477.823245,295.883569,1361.99909,66.75706577,265.4787761,1917.739257,167.3445981,27645.586,67.0153136,933.5659294,1710.597205,1001.777227
1460.482424,305.771713,1346.017353,65.9737364,262.3636403,1897.111136,165.3809717,27637.554,66.22895395,922.6114394,1767.763717,1035.255657
1416.552366,331.6329947,1305.530307,63.98930305,254.4719672,1895.141005,160.4064541,27441.253,64.23684387,894.8600793,1917.276028,1122.814568
1431.773742,355.2124135,1319.55871,64.67689163,257.2063621,2012.480594,162.1300804,27342.052,64.92709237,904.4756799,2053.596162,1202.647742
1537.167366,372.7068094,1416.692125,69.43779188,276.1394586,2112.455818,174.0645615,28338.868,69.70641003,971.0546137,2154.73684,1261.878768
1569.729593,359.7761685,1446.702293,70.90871117,281.9889945,2110.6711,177.7518176,28036.212,71.18301953,991.6247229,2079.980684,1218.099314
1458.748353,305.771713,1344.41919,65.89540399,262.0521288,2073.074605,165.1846104,26456.814,66.15031851,921.5159978,1767.763717,1035.255657
1305.571098,276.1072811,1203.247177,58.97599455,234.5350963,1999.827304,147.8392436,24959.318,59.20414153,824.7513358,1596.264182,934.8203661
1175.32225,283.7135427,1083.206561,53.09232007,211.1369634,1894.782428,133.0902259,23632.272,53.29770622,742.4709364,1640.238405,960.5729947
1089.196147,276.1072811,1003.830577,49.20178314,195.6651182,1850.3738,123.3375453,22995.015,49.39211885,688.063621,1596.264182,934.8203661
1070.121255,287.5166735,986.2506772,48.34012136,192.238471,1817.241157,121.1775576,22430.421,48.52712376,676.0136894,1662.225516,973.4493089
1054.899879,276.1072811,972.2222741,47.65253277,189.5040762,1800.615034,119.4539313,22210.001,47.83687526,666.3980889,1596.264182,934.8203661
1041.412574,282.9529281,959.7920339,47.04327659,187.0811928,1792.4256,117.9266663,22203.292,47.22526219,657.8779299,1635.841049,957.9977711
1064.340981,286.756059,980.9234312,48.07901156,191.2000924,1790.455468,120.5230154,22643.011,48.26500387,672.3621926,1657.828161,970.8740853
1140.833295,292.0804383,1051.420672,51.53436552,204.9413066,1778.754315,129.1847925,23394.493,51.73372477,720.6836803,1688.610094,988.9009123
1313.085442,317.1811054,1210.172586,59.31543674,235.8849863,1802.494135,148.690147,24293.229,59.54489684,829.498274,1833.72505,1073.8846
1406.918577,368.9036786,1296.651564,63.55412007,252.7413363,1904.87207,159.3155505,25960.408,63.79997741,888.7742517,2132.749729,1249.002455
1508.458685,359.7761685,1390.233482,68.14094713,270.9821805,1939.138187,170.8136702,27186.754,68.40454847,952.9188544,2079.980684,1218.099314
1535.240608,340.7605145,1414.916377,69.35075528,275.7933324,1938.738141,173.8463807,27388.194,69.61903673,969.8374481,1970.045129,1153.717742
1533.31385,343.0423872,1413.140628,69.26371869,275.4472062,1963.957777,173.6282,27293.08,69.53166344,968.6202826,1983.237362,1161.443511
1541.020882,344.5636453,1420.243623,69.61186509,276.8317111,1946.437297,174.5009229,26956.84,69.88115663,973.488945,1992.03224,1166.594056
1537.167366,344.5636453,1416.692125,69.43779188,276.1394586,1929.225786,174.0645615,26789.9,69.70641003,971.0546137,1992.03224,1166.594056
1493.044621,316.4204715,1376.027494,67.44465436,268.2131709,1929.225786,169.0682245,26483.599,67.70556211,943.18153,1829.327583,1071.309311
1477.823245,305.771713,1361.99909,66.75706577,265.4787761,1943.758176,167.3445981,26167.28,67.0153136,933.5659294,1767.763717,1035.255657
1477.823245,295.883569,1361.99909,66.75706577,265.4787761,1917.739257,167.3445981,26198.598,67.0153136,933.5659294,1710.597205,1001.777227
1460.482424,305.771713,1346.017353,65.9737364,262.3636403,1897.111136,165.3809717,26113.813,66.22895395,922.6114394,1767.763717,1035.255657
1416.552366,331.6329947,1305.530307,63.98930305,254.4719672,1895.141005,160.4064541,26132.398,64.23684387,894.8600793,1917.276028,1122.814568
1431.773742,355.2124135,1319.55871,64.67689163,257.2063621,2012.480594,162.1300804,26289.922,64.92709237,904.4756799,2053.596162,1202.647742
1537.167366,372.7068094,1416.692125,69.43779188,276.1394586,2112.455818,174.0645615,27136.512,69.70641003,971.0546137,2154.73684,1261.878768
1569.729593,359.7761685,1446.702293,70.90871117,281.9889945,2110.6711,177.7518176,26648.602,71.18301953,991.6247229,2079.980684,1218.099314
1458.748353,305.771713,1344.41919,65.89540399,262.0521288,2073.074605,165.1846104,25268.688,66.15031851,921.5159978,1767.763717,1035.255657
1305.571098,276.1072811,1203.247177,58.97599455,234.5350963,1999.827304,147.8392436,23793.237,59.20414153,824.7513358,1596.264182,934.8203661
1175.32225,283.7135427,1083.206561,53.09232007,211.1369634,1894.782428,133.0902259,22657.186,53.29770622,742.4709364,1640.238405,960.5729947
1089.196147,276.1072811,1003.830577,49.20178314,195.6651182,1850.3738,123.3375453,21766.057,49.39211885,688.063621,1596.264182,934.8203661
1070.121255,287.5166735,986.2506772,48.34012136,192.238471,1817.241157,121.1775576,21507.081,48.52712376,676.0136894,1662.225516,973.4493089
1054.899879,276.1072811,972.2222741,47.65253277,189.5040762,1800.615034,119.4539313,21267.853,47.83687526,666.3980889,1596.264182,934.8203661
1041.412574,282.9529281,959.7920339,47.04327659,187.0811928,1792.4256,117.9266663,21193.455,47.22526219,657.8779299,1635.841049,957.9977711
1064.340981,286.756059,980.9234312,48.07901156,191.2000924,1790.455468,120.5230154,21533.697,48.26500387,672.3621926,1657.828161,970.8740853
1140.833295,292.0804383,1051.420672,51.53436552,204.9413066,1778.754315,129.1847925,22129.989,51.73372477,720.6836803,1688.610094,988.9009123
1313.085442,317.1811054,1210.172586,59.31543674,235.8849863,1802.494135,148.690147,23233.405,59.54489684,829.498274,1833.72505,1073.8846
1406.918577,368.9036786,1296.651564,63.55412007,252.7413363,1904.87207,159.3155505,24823.546,63.79997741,888.7742517,2132.749729,1249.002455
1508.458685,359.7761685,1390.233482,68.14094713,270.9821805,1939.138187,170.8136702,25840.419,68.40454847,952.9188544,2079.980684,1218.099314
1535.240608,340.7605145,1414.916377,69.35075528,275.7933324,1938.738141,173.8463807,26350.475,69.61903673,969.8374481,1970.045129,1153.717742
1533.31385,343.0423872,1413.140628,69.26371869,275.4472062,1963.957777,173.6282,26432.93,69.53166344,968.6202826,1983.237362,1161.443511
1541.020882,344.5636453,1420.243623,69.61186509,276.8317111,1946.437297,174.5009229,26479.071,69.88115663,973.488945,1992.03224,1166.594056
1537.167366,344.5636453,1416.692125,69.43779188,276.1394586,1929.225786,174.0645615,26213.527,69.70641003,971.0546137,1992.03224,1166.594056
1493.044621,316.4204715,1376.027494,67.44465436,268.2131709,1929.225786,169.0682245,25880.748,67.70556211,943.18153,1829.327583,1071.309311
1477.823245,305.771713,1361.99909,66.75706577,265.4787761,1943.758176,167.3445981,25397.201,67.0153136,933.5659294,1767.763717,1035.255657
1477.823245,295.883569,1361.99909,66.75706577,265.4787761,1917.739257,167.3445981,25044.334,67.0153136,933.5659294,1710.597205,1001.777227
1460.482424,305.771713,1346.017353,65.9737364,262.3636403,1897.111136,165.3809717,24853.703,66.22895395,922.6114394,1767.763717,1035.255657
1416.552366,331.6329947,1305.530307,63.98930305,254.4719672,1895.141005,160.4064541,24779.74,64.23684387,894.8600793,1917.276028,1122.814568
1431.773742,355.2124135,1319.55871,64.67689163,257.2063621,2012.480594,162.1300804,25144.744,64.92709237,904.4756799,2053.596162,1202.647742
1537.167366,372.7068094,1416.692125,69.43779188,276.1394586,2112.455818,174.0645615,26603.769,69.70641003,971.0546137,2154.73684,1261.878768
1569.729593,359.7761685,1446.702293,70.90871117,281.9889945,2110.6711,177.7518176,26354.291,71.18301953,991.6247229,2079.980684,1218.099314
1458.748353,305.771713,1344.41919,65.89540399,262.0521288,2073.074605,165.1846104,24906.181,66.15031851,921.5159978,1767.763717,1035.255657
1305.571098,276.1072811,1203.247177,58.97599455,234.5350963,1999.827304,147.8392436,23700.906,59.20414153,824.7513358,1596.264182,934.8203661
1175.32225,283.7135427,1083.206561,53.09232007,211.1369634,1894.782428,133.0902259,22351.756,53.29770622,742.4709364,1640.238405,960.5729947
1089.196147,276.1072811,1003.830577,49.20178314,195.6651182,1850.3738,123.3375453,21710.276,49.39211885,688.063621,1596.264182,934.8203661
1070.121255,287.5166735,986.2506772,48.34012136,192.238471,1817.241157,121.1775576,21187.187,48.52712376,676.0136894,1662.225516,973.4493089
1054.899879,276.1072811,972.2222741,47.65253277,189.5040762,1800.615034,119.4539313,21120.571,47.83687526,666.3980889,1596.264182,934.8203661
1041.412574,282.9529281,959.7920339,47.04327659,187.0811928,1792.4256,117.9266663,21151.328,47.22526219,657.8779299,1635.841049,957.9977711
1064.340981,286.756059,980.9234312,48.07901156,191.2000924,1790.455468,120.5230154,21443.104,48.26500387,672.3621926,1657.828161,970.8740853
1140.833295,292.0804383,1051.420672,51.53436552,204.9413066,1778.754315,129.1847925,21810.118,51.73372477,720.6836803,1688.610094,988.9009123
1313.085442,317.1811054,1210.172586,59.31543674,235.8849863,1802.494135,148.690147,22745.936,59.54489684,829.498274,1833.72505,1073.8846
1406.918577,368.9036786,1296.651564,63.55412007,252.7413363,1904.87207,159.3155505,24224.879,63.79997741,888.7742517,2132.749729,1249.002455
1508.458685,359.7761685,1390.233482,68.14094713,270.9821805,1939.138187,170.8136702,25972.625,68.40454847,952.9188544,2079.980684,1218.099314
1535.240608,340.7605145,1414.916377,69.35075528,275.7933324,1938.738141,173.8463807,26754.067,69.61903673,969.8374481,1970.045129,1153.717742
1533.31385,343.0423872,1413.140628,69.26371869,275.4472062,1963.957777,173.6282,26874.073,69.53166344,968.6202826,1983.237362,1161.443511
1541.020882,344.5636453,1420.243623,69.61186509,276.8317111,1946.437297,174.5009229,26764.767,69.88115663,973.488945,1992.03224,1166.594056
1537.167366,344.5636453,1416.692125,69.43779188,276.1394586,1929.225786,174.0645615,26608.303,69.70641003,971.0546137,1992.03224,1166.594056
1493.044621,316.4204715,1376.027494,67.44465436,268.2131709,1929.225786,169.0682245,26226.243,67.70556211,943.18153,1829.327583,1071.309311
1477.823245,305.771713,1361.99909,66.75706577,265.4787761,1943.758176,167.3445981,25948.213,67.0153136,933.5659294,1767.763717,1035.255657
1477.823245,295.883569,1361.99909,66.75706577,265.4787761,1917.739257,167.3445981,25886.587,67.0153136,933.5659294,1710.597205,1001.777227
1460.482424,305.771713,1346.017353,65.9737364,262.3636403,1897.111136,165.3809717,26016.932,66.22895395,922.6114394,1767.763717,1035.255657
1416.552366,331.6329947,1305.530307,63.98930305,254.4719672,1895.141005,160.4064541,26133.468,64.23684387,894.8600793,1917.276028,1122.814568
1431.773742,355.2124135,1319.55871,64.67689163,257.2063621,2012.480594,162.1300804,26037.715,64.92709237,904.4756799,2053.596162,1202.647742
1537.167366,372.7068094,1416.692125,69.43779188,276.1394586,2112.455818,174.0645615,27134.398,69.70641003,971.0546137,2154.73684,1261.878768
1569.729593,359.7761685,1446.702293,70.90871117,281.9889945,2110.6711,177.7518176,26645.378,71.18301953,991.6247229,2079.980684,1218.099314
1458.748353,305.771713,1344.41919,65.89540399,262.0521288,2073.074605,165.1846104,25216.773,66.15031851,921.5159978,1767.763717,1035.255657
1305.571098,276.1072811,1203.247177,58.97599455,234.5350963,1999.827304,147.8392436,23555.106,59.20414153,824.7513358,1596.264182,934.8203661
1175.32225,283.7135427,1083.206561,53.09232007,211.1369634,1894.782428,133.0902259,22395.215,53.29770622,742.4709364,1640.238405,960.5729947
1073.40342,279.3423612,989.2756027,48.48838515,192.8280849,1850.3738,121.5492208,21349.971,48.67596111,678.0870883,1614.967211,945.7734229
1034.072611,271.4364537,953.0273399,46.71171167,185.762629,1817.241157,117.0955093,20966.367,46.89241462,653.2411516,1569.260641,919.006279
1014.407207,274.0717637,934.9032085,45.82337493,182.2299011,1800.615034,114.8686536,20837.203,46.00064137,640.8181833,1584.496208,927.9286855
1002.607945,275.8286295,924.0287112,45.29037198,180.1102607,1792.4256,113.5325379,20927.937,45.46557652,633.3643896,1594.653208,933.8769313
1012.440646,276.7070736,933.0907767,45.73454034,181.8766247,1790.455468,114.6459657,21584.738,45.91146313,639.5758737,1599.731773,936.851092
1012.440646,289.8836009,933.0907767,45.73454034,181.8766247,1778.754315,114.6459657,22809.153,45.91146313,639.5758737,1675.909477,981.4630487
1045.871824,316.2366555,963.901791,47.24471236,187.8822604,1802.494135,118.4316194,23894.781,47.4274772,660.6949136,1828.264885,1070.686962
1142.232335,326.7778729,1052.710063,51.59756375,205.1926326,1904.87207,129.3432159,25444.55,51.79716748,721.5674776,1889.207021,1106.376513
1256.291689,321.507253,1157.830034,56.74991729,225.6824564,1939.138187,142.2589803,26944.912,56.96945276,793.6207002,1858.735888,1088.5317
1299.555569,306.5738599,1197.703114,58.70425769,233.4544561,1938.738141,147.1580618,27256.413,58.93135346,820.9512245,1772.401183,1037.971497
1325.120604,303.0601282,1221.264494,59.85909589,238.0470042,1963.957777,150.0529754,27512.585,60.09065912,837.1010895,1752.087181,1026.075006
1346.752519,318.8719431,1241.201011,60.83626496,241.9329995,1946.437297,152.5025133,27551.906,61.07160834,850.7663359,1843.500321,1079.609293
1332.986746,329.4131828,1228.514128,60.21442968,239.4600917,1929.225786,150.9437154,27322.68,60.44736751,842.0702642,1904.442588,1115.298919
1256.291689,313.6013456,1157.830034,56.74991729,225.6824564,1929.225786,142.2589803,27153.068,56.96945276,793.6207002,1813.029318,1061.764556
1187.462775,298.6679524,1094.395574,53.64073871,213.3179087,1943.758176,134.4649852,27067.63,53.84824641,750.1403112,1726.694613,1011.204353
1155.998108,293.3973326,1065.396945,52.219399,207.6655403,1917.739257,130.9020138,27250.426,52.42140829,730.2635489,1696.22348,993.3595403
1169.763881,300.4248183,1078.083828,52.84123428,210.1384481,1897.111136,132.4608117,27437.992,53.04564911,738.9596206,1736.851614,1017.152599
1201.228548,310.9660357,1107.082457,54.26257397,215.7908164,1895.141005,136.0237831,27658.412,54.47248721,758.8363826,1797.793752,1052.842149
1234.659725,339.9544002,1137.893471,55.77274598,221.7964521,2012.480594,139.8094367,27789.175,55.98850129,779.9554226,1965.384724,1150.988469
1372.317555,375.9702393,1264.762391,61.99110318,246.5255477,2112.455818,155.3974269,28458.747,62.23091403,866.9162012,2173.603769,1272.92781
1454.912243,355.7662263,1340.883734,65.72211703,261.3630031,2110.6711,164.7502199,27569.73,65.9763612,919.0926618,2056.797931,1204.522795
1329.053675,320.6288313,1224.889311,60.03676279,238.7535479,2073.074605,150.4983454,25900.302,60.26901332,839.5856769,1853.657452,1085.557615
1207.128179,296.0326425,1112.519706,54.52907545,216.8506366,1999.827304,136.691841,24172.315,54.74001965,762.5632796,1711.459046,1002.281947
1093.068824,280.2208053,1007.399734,49.37672189,196.3608128,1894.782428,123.7760765,22903.37,49.56773435,690.5100566,1620.045776,948.7475835
1073.40342,279.3423612,989.2756027,48.48838515,192.8280849,1850.3738,121.5492208,22101.928,48.67596111,678.0870883,1614.967211,945.7734229
1034.072611,271.4364537,953.0273399,46.71171167,185.762629,1817.241157,117.0955093,21668.572,46.89241462,653.2411516,1569.260641,919.006279
1014.407207,274.0717637,934.9032085,45.82337493,182.2299011,1800.615034,114.8686536,21552.132,46.00064137,640.8181833,1584.496208,927.9286855
1002.607945,275.8286295,924.0287112,45.29037198,180.1102607,1792.4256,113.5325379,21696.881,45.46557652,633.3643896,1594.653208,933.8769313
1012.440646,276.7070736,933.0907767,45.73454034,181.8766247,1790.455468,114.6459657,22351.405,45.91146313,639.5758737,1599.731773,936.851092
1012.440646,289.8836009,933.0907767,45.73454034,181.8766247,1778.754315,114.6459657,23586.498,45.91146313,639.5758737,1675.909477,981.4630487
1045.871824,316.2366555,963.901791,47.24471236,187.8822604,1802.494135,118.4316194,24482.415,47.4274772,660.6949136,1828.264885,1070.686962
1142.232335,326.7778729,1052.710063,51.59756375,205.1926326,1904.87207,129.3432159,25870.417,51.79716748,721.5674776,1889.207021,1106.376513
1256.291689,321.507253,1157.830034,56.74991729,225.6824564,1939.138187,142.2589803,26862.536,56.96945276,793.6207002,1858.735888,1088.5317
1299.555569,306.5738599,1197.703114,58.70425769,233.4544561,1938.738141,147.1580618,27245.728,58.93135346,820.9512245,1772.401183,1037.971497
1325.120604,303.0601282,1221.264494,59.85909589,238.0470042,1963.957777,150.0529754,27546.159,60.09065912,837.1010895,1752.087181,1026.075006
1346.752519,318.8719431,1241.201011,60.83626496,241.9329995,1946.437297,152.5025133,27638.7,61.07160834,850.7663359,1843.500321,1079.609293
1332.986746,329.4131828,1228.514128,60.21442968,239.4600917,1929.225786,150.9437154,27449.447,60.44736751,842.0702642,1904.442588,1115.298919
1256.291689,313.6013456,1157.830034,56.74991729,225.6824564,1929.225786,142.2589803,27264.811,56.96945276,793.6207002,1813.029318,1061.764556
1187.462775,298.6679524,1094.395574,53.64073871,213.3179087,1943.758176,134.4649852,27156.551,53.84824641,750.1403112,1726.694613,1011.204353
1155.998108,293.3973326,1065.396945,52.219399,207.6655403,1917.739257,130.9020138,27409.753,52.42140829,730.2635489,1696.22348,993.3595403
1169.763881,300.4248183,1078.083828,52.84123428,210.1384481,1897.111136,132.4608117,27492.978,53.04564911,738.9596206,1736.851614,1017.152599
1201.228548,310.9660357,1107.082457,54.26257397,215.7908164,1895.141005,136.0237831,27673.361,54.47248721,758.8363826,1797.793752,1052.842149
1234.659725,339.9544002,1137.893471,55.77274598,221.7964521,2012.480594,139.8094367,27530.87,55.98850129,779.9554226,1965.384724,1150.988469
1372.317555,375.9702393,1264.762391,61.99110318,246.5255477,2112.455818,155.3974269,28362.189,62.23091403,866.9162012,2173.603769,1272.92781
1454.912243,355.7662263,1340.883734,65.72211703,261.3630031,2110.6711,164.7502199,27792.419,65.9763612,919.0926618,2056.797931,1204.522795
1329.053675,320.6288313,1224.889311,60.03676279,238.7535479,2073.074605,150.4983454,26001.967,60.26901332,839.5856769,1853.657452,1085.557615
1207.128179,296.0326425,1112.519706,54.52907545,216.8506366,1999.827304,136.691841,24304.222,54.74001965,762.5632796,1711.459046,1002.281947
1093.068824,280.2208053,1007.399734,49.37672189,196.3608128,1894.782428,123.7760765,22961.448,49.56773435,690.5100566,1620.045776,948.7475835
1089.196147,266.9241129,1003.830577,49.20178314,195.6651182,1850.3738,123.3375453,22633.424,49.39211885,688.063621,1543.173361,903.7287822
1070.121255,277.9540355,986.2506772,48.34012136,192.238471,1817.241157,121.1775576,22206.88,48.52712376,676.0136894,1606.940858,941.0729488
1054.899879,266.9241129,972.2222741,47.65253277,189.5040762,1800.615034,119.4539313,21981.035,47.83687526,666.3980889,1543.173361,903.7287822
1041.412574,273.5420777,959.7920339,47.04327659,187.0811928,1792.4256,117.9266663,21946.341,47.22526219,657.8779299,1581.433924,926.1353201
1064.340981,277.2187185,980.9234312,48.07901156,191.2000924,1790.455468,120.5230154,22432.109,48.26500387,672.3621926,1602.689756,938.5833757
1140.833295,282.3660121,1051.420672,51.53436552,204.9413066,1778.754315,129.1847925,23421.525,51.73372477,720.6836803,1632.4479,956.0106408
1313.085442,306.6318456,1210.172586,59.31543674,235.8849863,1802.494135,148.690147,24461.105,59.54489684,829.498274,1772.736417,1038.16782
1406.918577,356.6341559,1296.651564,63.55412007,252.7413363,1904.87207,159.3155505,25780.438,63.79997741,888.7742517,2061.815708,1207.461357
1508.458685,347.8102216,1390.233482,68.14094713,270.9821805,1939.138187,170.8136702,27005.47,68.40454847,952.9188544,2010.801732,1177.586036
1535.240608,329.4270171,1414.916377,69.35075528,275.7933324,1938.738141,173.8463807,27343.401,69.61903673,969.8374481,1904.522569,1115.345758
1533.31385,331.6329961,1413.140628,69.26371869,275.4472062,1963.957777,173.6282,27598.302,69.53166344,968.6202826,1917.276036,1122.814573
1541.020882,333.103658,1420.243623,69.61186509,276.8317111,1946.437297,174.5009229,27711.345,69.88115663,973.488945,1925.778401,1127.793814
1537.167366,333.103658,1416.692125,69.43779188,276.1394586,1929.225786,174.0645615,27512.597,69.70641003,971.0546137,1925.778401,1127.793814
1493.044621,305.89651,1376.027494,67.44465436,268.2131709,1929.225786,169.0682245,27419.141,67.70556211,943.18153,1768.485208,1035.678184
1477.823245,295.6019229,1361.99909,66.75706577,265.4787761,1943.758176,167.3445981,27351.153,67.0153136,933.5659294,1708.96892,1000.823653
1477.823245,286.0426529,1361.99909,66.75706577,265.4787761,1917.739257,167.3445981,27337.163,67.0153136,933.5659294,1653.703733,968.4586964
1460.482424,295.6019229,1346.017353,65.9737364,262.3636403,1897.111136,165.3809717,27478.276,66.22895395,922.6114394,1708.96892,1000.823653
1416.552366,320.6030735,1305.530307,63.98930305,254.4719672,1895.141005,160.4064541,27347.691,64.23684387,894.8600793,1853.508538,1085.470406
1431.773742,343.3982544,1319.55871,64.67689163,257.2063621,2012.480594,162.1300804,27296.44,64.92709237,904.4756799,1985.294743,1162.648376
1537.167366,360.3107968,1416.692125,69.43779188,276.1394586,2112.455818,174.0645615,28025.31,69.70641003,971.0546137,2083.07154,1219.909412
1569.729593,347.8102216,1446.702293,70.90871117,281.9889945,2110.6711,177.7518176,27382.296,71.18301953,991.6247229,2010.801732,1177.586036
1458.748353,295.6019229,1344.41919,65.89540399,262.0521288,2073.074605,165.1846104,25653.897,66.15031851,921.5159978,1708.96892,1000.823653
1305.571098,266.9241129,1203.247177,58.97599455,234.5350963,1999.827304,147.8392436,24075.235,59.20414153,824.7513358,1543.173361,903.7287822
1175.32225,274.2773946,1083.206561,53.09232007,211.1369634,1894.782428,133.0902259,22846.638,53.29770622,742.4709364,1585.685025,928.6248933
1089.196147,266.9241129,1003.830577,49.20178314,195.6651182,1850.3738,123.3375453,22615.152,49.39211885,688.063621,1543.173361,903.7287822
1070.121255,277.9540355,986.2506772,48.34012136,192.238471,1817.241157,121.1775576,22259.339,48.52712376,676.0136894,1606.940858,941.0729488
1054.899879,266.9241129,972.2222741,47.65253277,189.5040762,1800.615034,119.4539313,22057.222,47.83687526,666.3980889,1543.173361,903.7287822
1041.412574,273.5420777,959.7920339,47.04327659,187.0811928,1792.4256,117.9266663,22069.536,47.22526219,657.8779299,1581.433924,926.1353201
1064.340981,277.2187185,980.9234312,48.07901156,191.2000924,1790.455468,120.5230154,22499.296,48.26500387,672.3621926,1602.689756,938.5833757
1140.833295,282.3660121,1051.420672,51.53436552,204.9413066,1778.754315,129.1847925,23423.449,51.73372477,720.6836803,1632.4479,956.0106408
1313.085442,306.6318456,1210.172586,59.31543674,235.8849863,1802.494135,148.690147,24464.486,59.54489684,829.498274,1772.736417,1038.16782
1406.918577,356.6341559,1296.651564,63.55412007,252.7413363,1904.87207,159.3155505,25849.628,63.79997741,888.7742517,2061.815708,1207.461357
1508.458685,347.8102216,1390.233482,68.14094713,270.9821805,1939.138187,170.8136702,27141.115,68.40454847,952.9188544,2010.801732,1177.586036
1535.240608,329.4270171,1414.916377,69.35075528,275.7933324,1938.738141,173.8463807,27491.318,69.61903673,969.8374481,1904.522569,1115.345758
1533.31385,331.6329961,1413.140628,69.26371869,275.4472062,1963.957777,173.6282,27612.023,69.53166344,968.6202826,1917.276036,1122.814573
1541.020882,333.103658,1420.243623,69.61186509,276.8317111,1946.437297,174.5009229,27524.931,69.88115663,973.488945,1925.778401,1127.793814
1537.167366,333.103658,1416.692125,69.43779188,276.1394586,1929.225786,174.0645615,27182.172,69.70641003,971.0546137,1925.778401,1127.793814
1493.044621,305.89651,1376.027494,67.44465436,268.2131709,1929.225786,169.0682245,26759.155,67.70556211,943.18153,1768.485208,1035.678184
1477.823245,295.6019229,1361.99909,66.75706577,265.4787761,1943.758176,167.3445981,26613.842,67.0153136,933.5659294,1708.96892,1000.823653
1477.823245,286.0426529,1361.99909,66.75706577,265.4787761,1917.739257,167.3445981,26534.53,67.0153136,933.5659294,1653.703733,968.4586964
1460.482424,295.6019229,1346.017353,65.9737364,262.3636403,1897.111136,165.3809717,26692.698,66.22895395,922.6114394,1708.96892,1000.823653
1416.552366,320.6030735,1305.530307,63.98930305,254.4719672,1895.141005,160.4064541,26567.224,64.23684387,894.8600793,1853.508538,1085.470406
1431.773742,343.3982544,1319.55871,64.67689163,257.2063621,2012.480594,162.1300804,26470.645,64.92709237,904.4756799,1985.294743,1162.648376
1537.167366,360.3107968,1416.692125,69.43779188,276.1394586,2112.455818,174.0645615,27390.212,69.70641003,971.0546137,2083.07154,1219.909412
