CB,ITT,KGL,KGU,KA,VIC,BG,DG,MN,KA_s,CB_s,BG_s,DG_s,MN_s,obj,cost,deficit,n1active,hydro,solar,wind,coal,oil,biomass,gas,nuclear,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,trans
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.8,0.0,0.0,25384909.395129483,25384909.395129483,0.0,58.0,260333.88679876804,2773.1948030564013,0.0,332736.993549466,0.0,0.0,0.0,39116.07734001752,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.1948030564013,16248.0,8418.50406003887,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.9000000000000001,0.0,0.0,25384909.395129494,25384909.395129494,0.0,51.0,260333.88679876763,2773.1948030563863,0.0,332736.9935494662,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.1948030563863,16248.0,8418.50380722003,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,25384909.395129498,25384909.395129498,0.0,60.0,260333.88679876752,2773.1948030563717,0.0,332736.9935494664,0.0,0.0,0.0,39116.07734001752,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.1948030563717,16248.0,8418.50380722003,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19969933.9526195,19969933.9526195,0.0,41.0,228603.57852910168,0.0,0.0,247033.9749735755,0.0,0.0,0.0,32330.568490368674,2909.7341953108244,20952.0,5987.273595822167,3096.0,14640.0,11088.0,0.0,0.0,0.0,0.0,16248.0,8339.022889624446,0.0,49307.70112698353,0.0,27489.770903515764,0.0,800
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,19921977.998551067,19921977.998551067,0.0,44.0,228563.53215883346,1363.6000000000001,0.0,246425.80157974787,0.0,0.0,0.0,31615.188254465058,3008.978905305005,20952.0,6365.990787240548,3096.0,14640.0,11088.0,0.0,0.0,0.0,1363.6000000000001,16248.0,8351.803499082922,0.0,49432.717496634294,0.0,29393.89331592597,0.0,800
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,19882896.282135274,19882896.282135274,0.0,44.0,228487.70808646933,2727.2000000000003,0.0,245995.74054286795,0.0,0.0,0.0,30757.47336370881,2909.73419531079,20952.0,5987.273595822334,3096.0,14640.0,11088.0,0.0,0.0,0.0,2727.2000000000003,16248.0,8344.276889814848,0.0,48576.86492350824,0.0,29067.62196293368,0.0,800
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,19854301.0747967,19854301.0747967,0.0,42.0,228230.86653066648,4090.8,0.0,245736.20842322335,0.0,0.0,0.0,29910.247039155853,2756.756756756756,20952.0,5987.273595822171,3096.0,14640.0,11088.0,0.0,0.0,0.0,4090.8,16248.0,8346.022246575023,0.0,47692.74099739005,0.0,30100.74588905185,0.0,800
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4,0.0,0.0,19833713.99978904,19833713.99978904,0.0,46.0,227912.4831442449,5454.400000000001,0.0,245628.98256913538,0.0,0.0,0.0,28972.25627966559,2918.9189189189183,20952.0,5680.7578712733275,3096.0,14640.0,11088.0,0.0,0.0,0.0,5454.400000000001,16248.0,8347.829838735957,0.0,48711.63024263491,0.0,29364.570247246134,0.0,800
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,19818551.68853261,19818551.68853261,0.0,43.0,227498.97200135488,6818.0,0.0,245609.54506692736,0.0,0.0,0.0,28041.60492476305,3234.0585196351135,20952.0,6365.990787240548,3096.0,14640.0,11088.0,0.0,0.0,0.0,6818.0,16248.0,8363.616382217146,0.0,49149.71598292636,0.0,30406.60843307279,0.0,800
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,19808883.39681506,19808883.39681506,0.0,53.0,227009.70852645402,7874.813055167749,0.0,245590.10756471957,0.0,0.0,0.0,27493.49284670554,3171.141067467129,20952.0,6365.990787240393,3096.0,14640.0,11088.0,0.0,0.0,0.0,7874.813055167749,16248.0,8365.334803617274,0.0,49728.0,0.0,29530.32441599932,0.0,800
