year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,biomas
2,3,9,5,43083557.23099363,0.0,0.0,29582.930989530003,20428.49503241415,-1.2856382625159313e-13,0.0,1800.0,823.4842493380819,4578.567733955662,,4827.0623693,-1.2856382625159313e-13,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,462.0,360.68823016717295,0.0,0.0,0.0,0.0,0.0,0.0,1792.9345293224578,416.5249301369543,1303.0,46.27108903395456,0.0
2,3,9,6,43083557.23099363,0.0,0.0,30238.83860659,20586.391231831978,1.283417816466681e-13,0.0,1800.0,2005.9607190510042,3966.725240780488,,4893.602869,1.283417816466681e-13,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,442.5591397849462,847.8137268740437,0.0,0.0,0.0,0.0,0.0,0.0,1181.0920361472838,1028.3674233121283,1303.0,129.77956886483196,0.0
2,3,9,7,43083557.23099363,0.0,0.0,32204.119637880005,22402.19119454888,-2.2648549702353193e-14,0.0,1800.0,3233.196493499227,3490.8767853354298,,5208.8870023,-2.2648549702353193e-14,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,16.559139784946183,0.0,1393.7998533356515,0.0,0.0,0.0,0.0,0.0,0.0,783.343107455395,1426.116352004017,1208.3413334618845,413.2802881595585,0.0
2,3,9,8,43083557.23099363,0.0,0.0,35011.07721928001,25070.706986432986,0.0,0.0,1800.0,4194.911376735396,2906.1948468637984,,5834.1387291,0.0,0.0,0.0,0.0,1.3058703865160055,423.471042471042,768.0,129.0,0.0,0.0,1948.24822966078,0.0,0.0,0.0,0.0,0.0,0.0,495.28263624538897,1714.1768232140232,1089.135297760851,532.4863238605919,0.0
2,3,9,9,43083557.23099363,0.0,0.0,36661.3305605,26520.189419325314,0.0,0.0,1800.0,4569.565667150053,2855.115789740595,,5809.1040434999995,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2050.7210222294093,0.0,0.0,0.0,0.0,0.0,0.0,241.68181318234605,1967.777646277066,1070.5546229778652,551.0669986435777,0.0
2,3,9,10,43083557.23099363,0.0,0.0,37073.26755820999,26965.168452060967,0.0,0.0,1800.0,4214.322162571882,3210.717556404731,,5637.056333099999,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2051.079284315374,0.0,0.0,0.0,0.0,0.0,0.0,657.2915172518157,1552.1679422075963,1010.5466855725319,611.0749360489109,0.0
2,3,9,11,43083557.23099363,0.0,0.0,37048.03684103001,26937.93545339131,0.0,0.0,1800.0,3358.281420430967,4066.714846209902,,5679.5296983,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2051.0358319796305,0.0,0.0,0.0,0.0,0.0,0.0,1347.6215792446199,861.8378802147921,1176.2139133848987,445.40770823654424,0.0
2,3,9,12,43083557.23099363,0.0,0.0,37000.60860132,26937.203298234406,0.0,0.0,1800.0,3932.035375300823,3442.4192738374927,,5679.7221296,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2051.005861948366,0.0,0.0,0.0,0.0,0.0,0.0,596.539920257109,1612.919539202303,1303.0,268.1099741501539,0.0
2,3,9,13,43083557.23099363,0.0,0.0,36881.009250309995,27518.332943291116,0.0,0.0,1800.0,3337.268805250358,3326.7596031447797,,5664.2399436999995,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1674.4111480276827,0.0,0.0,0.0,0.0,0.0,0.0,703.2885606737377,1506.1708987856744,1303.0,156.68675843700095,0.0
2,3,9,14,43083557.23099363,0.0,0.0,36039.41768296999,28401.552781986135,0.0,0.0,1800.0,2056.94952647921,2814.030321772413,,5379.9128215,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,1112.206628737684,0.0,0.0,0.0,0.0,0.0,0.0,1331.3971171392088,878.0623423202034,0.0,66.68055542132251,0.0
