year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,lower_solar,upper_solar,moz_hydro,zim_hydro,zam_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,BTSW_load,MAL_load,MOZ_load,NAM_load,MIM_load,ZAM_load,zam_oil,nam_oil,mal_gas,zam_coal,zim_coal,nam_coal,btsw_coal,zam_biomass,mal_biomass
10,10,15,11,51816900.04145213,0.0,0.0,37966.341552109996,35226.69356984865,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.692687,238.0470042,1945.378542,150.0529754,1848.245304,1082.388097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,12,51816900.04145213,0.0,0.0,38253.8600656,33465.5243952432,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,336.3722866,241.9329995,1928.265687,152.5025133,1944.675384,1138.860456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,13,51816900.04145213,0.0,0.0,38178.561441590005,34688.1204773946,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.4920511,239.4600917,1910.709559,150.9437154,2008.962287,1176.508802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,14,51816900.04145213,0.0,0.0,37684.50564985,34922.006107945956,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.8124279,225.6824564,1910.709559,142.2589803,1912.53207,1120.036363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,15,51816900.04145213,0.0,0.0,37553.00794681999,34779.84642899459,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0594596,213.3179087,1924.774496,134.4649852,1821.459139,1066.701313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,16,51816900.04145213,0.0,0.0,37968.095524690005,35228.58975642162,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.4995774,207.6655403,1899.903154,130.9020138,1789.315689,1047.877141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,17,51816900.04145213,0.0,0.0,38391.833245689995,35686.68458993514,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.9127459,210.1384481,1879.620437,132.4608117,1832.173579,1072.976011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,18,51816900.04145213,0.0,0.0,39214.35033008,35702.892248735145,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0324868,215.7908164,1877.459174,136.0237831,1896.460344,1110.624277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,19,51816900.04145213,0.0,0.0,40700.75193866999,36518.171128569666,0.0,0.0,1800.0,0.0,0.0,791.6417781005987,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.6417781005987,0.0,0.0,0.0,358.611792,221.7964521,1995.176273,139.8094367,2073.249052,1214.157067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,20,51816900.04145213,0.0,0.0,41565.65508291,36011.7246563341,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,1034.1186765415266,0.0,,,,,,0.0,873.0,161.1186765415266,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,396.6042539,246.5255477,2093.209419,155.3974269,2292.895583,1342.788688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,21,51816900.04145213,0.0,0.0,39626.909634430005,33698.18511607362,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,375.2914034,261.3630031,2090.782225,164.7502199,2169.679201,1270.629465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,22,51816900.04145213,0.0,0.0,36359.741133710006,30649.82825265941,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,338.2255964,238.7535479,2052.888013,150.4983454,1955.389959,1145.135233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,23,51816900.04145213,0.0,0.0,33579.1630448,30483.797886270295,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.2795185,216.8506366,1981.056148,136.691841,1805.387414,1057.289227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,15,24,51816900.04145213,0.0,0.0,31622.80125954,25045.09498105741,-7.593925488436071e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,295.5998954,196.3608128,1877.093418,123.7760765,1708.957197,1000.816789,0.0,-7.593925488436071e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,1,52642004.830567375,0.0,0.0,30918.17205229,24461.230646082586,2.8421709430404007e-13,0.0,1800.0,0.0,0.0,2046.1138443741138,0.0,1099.706376883797,0.0,,,,,,0.0,331.706376883797,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.1138443741138,0.0,0.0,0.0,281.5734533,195.6651182,1836.649559,123.3375453,1627.865866,953.3272635,0.0,2.8421709430404007e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,2,52642004.830567375,0.0,0.0,30555.825371119994,24270.32472553509,-5.950795411990839e-14,0.0,1800.0,0.0,0.0,2072.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,293.2087206,192.238471,1804.673747,121.1775576,1695.133054,992.7209542,0.0,-5.950795411990839e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,3,52642004.830567375,0.0,0.0,30363.53708333,23683.728304073622,2.0605739337042905e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,281.5734533,189.5040762,1788.624843,119.4539313,1627.865866,953.3272635,0.0,2.0605739337042905e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,4,52642004.830567375,0.0,0.0,30800.22544718,24155.823832560112,-6.483702463810914e-14,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,288.5546256,187.0811928,1780.423121,117.9266663,1668.226247,976.9635179,0.0,-6.483702463810914e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,5,52642004.830567375,0.0,0.0,32380.700024230006,29199.16218835677,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.433048,191.2000924,1778.261857,120.5230154,1690.648643,990.0947482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,6,52642004.830567375,0.0,0.0,35765.61241019,30007.526929935084,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,297.8628355,204.9413066,1765.416305,129.1847925,1722.039976,1008.478457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,7,52642004.830567375,0.0,0.0,37787.45125238,32088.298651221572,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,323.4604275,235.8849863,1788.569654,148.690147,1870.027812,1095.14459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,8,52642004.830567375,0.0,0.0,38174.85451668,35452.112991005415,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.2069667,252.7413363,1888.143506,159.3155505,2174.972365,1273.729302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,9,52642004.830567375,0.0,0.0,38582.85929449999,35893.19923729731,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.8987568,270.9821805,1921.427171,170.8136702,2121.158637,1242.214362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,10,52642004.830567375,0.0,0.0,38664.95539781,35981.95178141622,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.5066446,275.7933324,1919.653947,173.8463807,2009.046657,1176.558211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,11,52642004.830567375,0.0,0.0,39315.28377313,36685.00948446486,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8336922,275.4472062,1945.378542,173.6282,2022.50006,1184.43693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,12,52642004.830567375,0.0,0.0,39414.61535382,35919.39497710271,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3850671,276.8317111,1928.265687,174.5009229,2031.469053,1189.689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,13,52642004.830567375,0.0,0.0,39174.62944681,36532.95075330813,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3850671,276.1394586,1910.709559,174.0645615,2031.469053,1189.689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,14,52642004.830567375,0.0,0.0,38435.96015597,35734.389357805405,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.6847351,268.2131709,1910.709559,169.0682245,1865.543288,1092.518317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,15,52642004.830567375,0.0,0.0,38498.28419817,35801.76670072432,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8251602,265.4787761,1924.774496,167.3445981,1802.760624,1055.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,16,52642004.830567375,0.0,0.0,38733.49048787,33111.04377067022,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,301.7412579,265.4787761,1899.903154,167.3445981,1744.462371,1021.609687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,17,52642004.830567375,0.0,0.0,39070.09663995,36419.94231345946,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8251602,262.3636403,1879.620437,165.3809717,1802.760624,1055.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,18,52642004.830567375,0.0,0.0,39714.96003042,36815.3779977185,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,301.71392705988876,0.0,,,,,,0.0,0.0,301.71392705988876,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.1984249,254.4719672,1877.459174,160.4064541,1955.232872,1145.043239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,19,52642004.830567375,0.0,0.0,41176.9431493,36705.7292638025,0.0,0.0,1800.0,0.0,0.0,638.2517470237372,0.0,1353.633204633204,0.0,,,,,,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.2517470237372,0.0,0.0,0.0,362.2446519,257.2063621,1995.176273,162.1300804,2094.251774,1226.456892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,20,52642004.830567375,0.0,0.0,41640.24042791,35923.887889037585,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,1202.588249243453,0.0,,,,,,0.0,873.0,329.5882492434531,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,380.0853892,276.1394586,2093.209419,174.0645615,2197.394761,1286.860532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,21,52642004.830567375,0.0,0.0,39687.8361325,36312.09869598953,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,775.670095902354,0.0,,,,,,7.670095902353978,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.8987568,281.9889945,2090.782225,177.7518176,2121.158637,1242.214362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,22,52642004.830567375,0.0,0.0,36150.1316997,32390.22345913513,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8251602,262.0521288,2052.888013,165.1846104,1802.760624,1055.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,23,52642004.830567375,0.0,0.0,33311.53481758,27354.470073059416,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,281.5734533,234.5350963,1981.056148,147.8392436,1627.865866,953.3272635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16,24,52642004.830567375,0.0,0.0,31922.711062090002,25000.76210432276,3.7481129311345285e-13,0.0,1800.0,0.0,0.0,2072.0,373.63844086021504,1246.638440860215,0.0,,,,,,0.0,873.0,0.0,129.0,373.63844086021504,373.63844086021504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,289.3302982,211.1369634,1877.093418,133.0902259,1672.710659,979.5897239,0.0,3.7481129311345285e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,1,51915892.471021436,0.0,0.0,31200.41305229,23694.810692583087,5.67323965583455e-13,0.0,1800.0,0.0,0.0,2072.0,373.63844086021504,1771.7271393025878,0.0,,,,,,162.16216216216216,755.177419354839,480.7491169253717,129.0,373.63844086021504,373.63844086021504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,281.5734533,195.6651182,1836.649559,123.3375453,1627.865866,953.3272635,0.0,5.67323965583455e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,2,51915892.471021436,0.0,0.0,30918.85737112,24276.404465241543,-2.1760371282653068e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1259.387287320576,0.0,,,,,,7.670095902353978,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,293.2087206,192.238471,1804.673747,121.1775576,1695.133054,992.7209542,0.0,-2.1760371282653068e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,3,51915892.471021436,0.0,0.0,30582.46608333,23920.408304073622,-2.1316282072803006e-14,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,281.5734533,189.5040762,1788.624843,119.4539313,1627.865866,953.3272635,0.0,-2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,4,51915892.471021436,0.0,0.0,30941.72244718,24308.79356228984,-2.922107000813412e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,288.5546256,187.0811928,1780.423121,117.9266663,1668.226247,976.9635179,0.0,-2.922107000813412e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,5,51915892.471021436,0.0,0.0,32378.090024230005,29196.34056673515,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.433048,191.2000924,1778.261857,120.5230154,1690.648643,990.0947482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,6,51915892.471021436,0.0,0.0,35947.17541018999,33043.81125425945,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.8628355,204.9413066,1765.416305,129.1847925,1722.039976,1008.478457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,7,51915892.471021436,0.0,0.0,37833.05225238,34910.91273589491,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,171.68429370508318,0.0,,,,,,0.0,0.0,171.68429370508318,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.4604275,235.8849863,1788.569654,148.690147,1870.027812,1095.14459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,8,51915892.471021436,0.0,0.0,38006.18351668,35269.76596397838,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.2069667,252.7413363,1888.143506,159.3155505,2174.972365,1273.729302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,9,51915892.471021436,0.0,0.0,38863.40129449999,35428.48788594596,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.8987568,270.9821805,1921.427171,170.8136702,2121.158637,1242.214362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,10,51915892.471021436,0.0,0.0,38717.14539781,35165.37340303784,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.5066446,275.7933324,1919.653947,173.8463807,2009.046657,1176.558211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,11,51915892.471021436,0.0,0.0,38931.61077313,34198.227862843196,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,349.8336922,275.4472062,1945.378542,173.6282,2022.50006,1184.43693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,12,51915892.471021436,0.0,0.0,38985.22035382,35455.1841662919,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3850671,276.8317111,1928.265687,174.5009229,2031.469053,1189.689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,13,51915892.471021436,0.0,0.0,38636.44744681,35951.13237492972,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3850671,276.1394586,1910.709559,174.0645615,2031.469053,1189.689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,14,51915892.471021436,0.0,0.0,37870.62515597,35123.21638483242,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.6847351,268.2131709,1910.709559,169.0682245,1865.543288,1092.518317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,15,51915892.471021436,0.0,0.0,37684.22619817001,34921.70399802163,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8251602,265.4787761,1924.774496,167.3445981,1802.760624,1055.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,16,51915892.471021436,0.0,0.0,37525.67448787,34750.296743643245,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.7412579,265.4787761,1899.903154,167.3445981,1744.462371,1021.609687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,17,51915892.471021436,0.0,0.0,37396.057639950006,34610.17042156758,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8251602,262.3636403,1879.620437,165.3809717,1802.760624,1055.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,18,51915892.471021436,0.0,0.0,37802.156030419996,34436.830117164296,0.0,0.0,1800.0,0.0,0.0,612.365591397851,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.365591397851,0.0,0.0,0.0,338.1984249,254.4719672,1877.459174,160.4064541,1955.232872,1145.043239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,19,51915892.471021436,0.0,0.0,39187.6571493,33602.03475599994,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,362.2446519,257.2063621,1995.176273,162.1300804,2094.251774,1226.456892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,20,51915892.471021436,0.0,0.0,40170.28742791,34285.62056848443,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,380.0853892,276.1394586,2093.209419,174.0645615,2197.394761,1286.860532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17,21,51915892.471021436,0.0,0.0,38869.2561325,33362.81744054049,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,366.8987568,281.9889945,2090.782225,177.7518176,2121.158637,1242.214362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
